user_id,album_id,rating
134,6zAPX0ImeGCuaKmuTmIg2I,1
382,2Vd4mR1RiU5OVmeHc7fpEY,2
99,6GIzuf7MvQxxtdCsFhQ2yd,4
328,1a4kOPhrFpErpvszAtEOkg,2
411,3JC3e36CAuHhOR9T9mnnL9,3
495,0T6RjvbctbEWNRu4WFaW9o,5
499,3ftW3i8Slddo8zyQRlEZAj,1
433,664lrLW8psqKw4lL3MOO9E,2
178,1sR5L4E4c5aIf2xhj7hKbD,2
412,1BUe1XpxRvpAdcsfNT1Wbc,2
23,4ZU9UfdPpsfjnjR6UPa7BI,2
182,6RndyIU7UwsPeBC8hsAgV7,2
374,6XaMptgeWdS7pIeh3b2H8l,3
293,2ypKTBEwZSKatZo55azpkM,2
437,5ZGpTHyeHPUdspgGRS7f5t,4
146,4j2NLMaCYb7gxsKUNAyfXl,3
114,5f62ukAKc6tkkQytPCRSYo,1
269,7y7CQpRXVVhGguBRrQaFGs,2
81,5XwLsVTnjGgCenvwjMxPYS,5
386,6ZvqL7ns3V3pcmkFjZLdb0,5
246,52FW9r2NIYURpvqCnA9KCK,3
308,0JnVpeph8jNlVz4ZSR9ePg,5
271,55KWxCdrWnzkCBfBC8AYBg,4
233,2ZjpZqvlDmeH7QVj3UcSTn,1
16,5e45JQRmwVJVu44cybhccP,3
141,6ZqRqLjh1gFh6Y6ujpoQgJ,4
350,42Yajhzi7i8E0UPdZPGmQM,1
379,0GFlaK0Czy455cd46zEqYb,5
93,5QhYjvDGta3MUpWq0oS6tp,3
203,1VUlpfl1zavlALrFcGJmVn,2
230,4ozuF4mAgTMA4zMpp6PsmZ,2
32,0wZ37hN5BcEq5MM4x2eDpN,3
120,3Gyg6AgemeIPYH5Tmiof4u,5
402,1oTr5uGP1DjKFbRittfw5E,2
186,7qTjlRierxmSVcdKDVAgya,3
433,61aYzLFPR0WoOwDdHXfNrl,2
336,2yv8oNXzB4dxf7SvjYBGcu,5
41,6FuoJXGIqFKj99VvN3Lbxw,3
415,61aYzLFPR0WoOwDdHXfNrl,2
455,0RkRGsYaZNtu8Gc0eRgQu8,2
133,5TOyEUqXZltVfWfPmnE8w7,5
351,2cPCT33Dbv1CKZVJWnyLBF,1
124,7cMJM4pl5MGJVN35699P6b,1
138,5rceTgUvk1pdWGNekx2BJ5,5
178,7vj9xPPMQkgfuLm2XUsBYQ,3
21,3sMtgKHjvcW5Qnh2vK2sIr,4
108,7GWRx9kkCjjiW9dIFSPlzA,1
271,5zlLqx3vFhnDyEdzRBW2uA,1
185,1D8e65lWzerAFbnHeWSJzt,1
200,0lSOu5GIbffQGPt71sbO5e,3
173,5L0iuE2wQQbtxV9FpsllRf,3
96,5juZoQGAUcY4eNFzQdJt4G,4
50,0YINvuASsBdyxJTTyMJn0C,5
10,6zAPX0ImeGCuaKmuTmIg2I,3
280,5WJjto5Sh249N2YaOGOzcG,3
193,1M7OhjTjO7BzsFw50XyRjJ,3
28,42JoN2fuG9fyRfBymagAOK,5
230,1lV9jWfhRoaqYypDuWfGE0,2
129,6y98g4SbIygyYHCdsrVVM3,4
200,0p1SUuePBr7PVuEEX4ll7W,4
112,3mIwbntjSjaFPgxdWEDGS7,4
44,5d0kpy8M9KeNWMYlrF8c8C,2
371,3RozYNmUpXMELruIJfHaEB,5
59,0XvpPRfMelu68wm2k0SwDu,1
338,7eZH2EnsjgsWCo6lTB4R9n,5
229,5OnXdxZVM1I8aTvLYjxoMO,4
500,5TpO1neSYKKgiBbGAxz4Oi,1
332,1uF528MpC2XuCez993FjmJ,1
420,01S2RGAC6TJMOSVGMrYoZj,5
373,1Glsr86SxGbQ3VW1QzRCDk,1
123,2ykwSZmkh2vLopMHeVZLje,2
87,4CYuakXV30EybuSgQSOOpG,2
389,3Pw2I9RWgUF1kR3MH1rHvj,2
290,1eO5gi5r4G1sn6637rsQ3G,3
466,0Ef7B5BzFT6MU4CGEGwcS1,1
421,69hQhb9HAQQ4V0RJP3pP6O,4
360,1caCExdEZZ75bcYvdMy4Nz,5
449,7azvA2706RknsCKR74mYKV,2
299,14yKjDyRifJVpt8fHb8Dj0,5
44,0NWhp8cvZuapigNOPGGfJB,4
211,4UcvdeirkSYCW7XNW0PJnT,5
103,7tZof59h2CwA96AG1YtbWc,2
167,4JiApgsVyV05sg48I9KOcL,5
372,69BGtsajNiIEGOgzRHAtyQ,2
354,06zDi86PbzGeL4io1hiMar,2
54,0bCJGaRGtyNAaDTOZdwTiE,2
466,637ySt5xEg3dhqG5eMfigX,4
465,7w7oICJvWDwpMEgu2sOi87,4
57,3e0eLes8NA3MmOgOJnVrQ4,1
415,7fQi9yScJRexDHAF2GTSPz,1
28,4EJelX4Nf59QywgX6C2uSg,1
427,6zAPX0ImeGCuaKmuTmIg2I,5
334,5juZoQGAUcY4eNFzQdJt4G,1
151,3wjYEvlXtbsBn5oDovqrhT,3
277,7lar5R9KFB4Uhi1SlK2Cy8,2
353,13gwNRnm45dZPPmTF0DkZD,5
413,54soyxJPH2PEpeh1Mct6P5,1
290,1cJTpZl0CIfLKTCxCNBEq5,1
96,7oogGXuGnxbkLuvgA5yKrt,3
399,6Z4svulJl0ZvzIEnIqWuLc,4
461,7vCS1FFoMoOv9amfyui7TN,3
243,0271RxQUOvGoRMM5ST0qCt,4
155,4TByF2TPqVvyEAvJDHgMdQ,1
443,47rw5vtSCVymXwGBQoPSDB,1
367,4QrN6FrxDOztktGSI2ukfM,2
93,0TMLUL2GtLFD5r50sn8Rte,2
283,3swUVmPCJmAqSU2uivPgKX,1
151,3cPYE9X2P4O9iTrO4YMPAz,4
435,6XWty1Aqcgmc38RWO7yGpy,4
370,7I6EuMavm4Fv3L9iYVs9B6,2
124,1H9mWvC6UsNw7V1GEGIWGz,4
61,6OpRSHyMlabnlI1cRTSGPq,2
175,0gXdzXt6d8aYsctFJMc5DR,2
19,7AKYTqmRyxXdltYLMC93YL,4
436,2kuoJBxPDNX1bfwoQR5LRQ,1
280,2rYhF7AaSOjGCDLFPPOz82,3
142,23B8DLMqidYKziDCOEzdlf,4
474,0a5YHPbLMxNu1lSmu8K16q,2
183,1khHJRlE6arWypON15XztH,3
309,43JiVtB9jSv89httTl3Hjb,4
100,4I3e4UqQtXhQOhQC4lcN0y,1
243,2d4laDYF9tHCtzlG1pyLHF,1
247,6iSPnjBNXtdI5G5W7vihNp,3
104,3Hk7JL4axAWZtwE3L15k4V,5
275,4dv01MtQbpS76svpVN7UJv,2
44,0O6iP7wAIK6DNZOvKZPWy2,4
383,5gDSssM8ISBKFbOuraJI4T,1
4,2uxQMWylOiScp92Zxhj2rl,4
177,4I1Y6Wqv7P3EF9XgOROUHw,4
313,7wZlZuVkrinemYry1jEo37,4
37,4oFsfVWqloKumXybvoXv7u,2
225,18xqoorncfjyWtssCLDnFH,3
154,3NMhXOt1KLh93hi7KC3UMl,5
463,7cSCWyOUPlDRIHCnDrMiJd,2
206,3PvOdS1DUvipRkkdWjogUl,1
240,51kF3pqbherdGJhcwKdmjC,5
386,3F2CMDtGeGHXF3N0Vy03f3,1
309,2yPbqqViUIT2YkwHAG2ibI,3
463,1THb00dIxH4meBNBIuic3z,3
365,4cWRQMCgEADZHa6sy4y8LN,2
357,5VLXYrE6AZgd5bUuc07ktk,3
117,47JcmXd92JZijbAgEgY2z5,4
136,0ByBugs2m3CO3jYwV3A2xY,1
409,2eWUvfO1AIlPExfAJjH3B6,3
221,4tOTMjgt1pqlsfLeYWW0nD,4
36,6C1IGOsvbJ1kuVA6R2g6bx,3
352,6xJqHCXVfc5CtqNeY6aCWk,1
153,57xv63W6DUnXfSqov1X9Oz,3
111,1CQaT5dzDRVzuxeOOb4SBo,3
398,5XwLsVTnjGgCenvwjMxPYS,4
196,0Lvn2uPDefWq6LJwJyjinF,4
400,3DhtWka0vYIdMkN9X1no9T,2
474,25dXbKeQwjRE4YyWSkUhD7,5
7,7CVbwpHskEu4mCgpqRHr4v,1
133,50BcDWfSoT1Ir3hSlBkFIZ,3
178,0TiIrpVWgO4ZoTduUXLAYV,2
97,1MJKFqcJOhG3mPiIZTW5FJ,1
308,40vRzLpGu5gp9m4KsV7pFf,3
64,0ByBugs2m3CO3jYwV3A2xY,1
260,1yOSELJ99001SJqnkAzmCU,1
445,6bzlhyUvv6Y8nA6bn3VvhX,1
255,6KX4Xo4PrE8Rt10O8r7oob,2
166,7tz4CRdRdBNskuwTp2byHD,2
384,3WKpy4jNMCXTE6T75iyklP,3
370,2uL4XyyxgitNRga1Xw4rl5,1
412,6SKHwcLQYyrHSnbtkHBIfv,2
209,4i8UXnFpq3BDb3xaC1yZHP,1
370,34OvtodfokLTcBGIoFsT41,4
113,1hywYUFIybZxoWTNjXuUOH,3
212,7goVKBKY8ovp6KMchBjMhe,2
189,1ErcGvs6jTjyQGEMlTxYjn,1
72,7gqzZcT9o7jx5AAQCLOfhZ,1
50,6iTvdHhfGD9Gu0eD7VNRkR,4
191,2xs0PaPQxMsbgGRnU6414Y,4
354,53vs0WykqU9X8AWT2b2cZD,2
29,68MJAzaNrZfSbApxDftP3k,1
17,7y2tdwzMUYkd6ZD4Goto3l,3
471,326n9zxouN3aon5A8AJLHu,3
73,5p10911ja1gNUp63JQqzrv,5
338,2I4M79JJahx9kVUw5DtP2S,3
172,6fN8ibsccY4VocfAMOyE54,1
431,1CmiJTcWkYABT9nEQgdwbX,5
437,6xv5q4ReJUenvdu8z7KtSH,2
12,1GHV8EORLD5YmVPiIWpXFx,4
280,4Ss4HGscqAEgQxDwnnmPzM,2
61,0LJMthvrAyPnwSMmACTKBN,3
15,0suoz9ddBPmdv2xUcDS8kU,5
470,7rWtWwvNreDU6J4MsaquqN,3
283,5L0iuE2wQQbtxV9FpsllRf,5
268,7hCvV691hA5fFf192uXBMh,2
454,6xP7F8bJeZf3rKreKvYMzb,4
157,5NfQWJfzRSHM76bwqELN6K,4
102,4vP7AZDDzhd9JVerVZ3p7Y,5
47,1mgw2FEzKdFaluTGFnF8fr,3
145,4Ss4HGscqAEgQxDwnnmPzM,5
213,23B8DLMqidYKziDCOEzdlf,4
259,23SA8ZTz4cITN8s36FJFGr,1
356,6UGGBBsES86TpTTizm4XYO,3
258,1pVtxVKXwhU2nsvrTI1WqT,3
384,3EiOpvS5ZxolzHJVcuUlHX,4
281,2TLIcgrXvtGpzi5HIC9Ppo,1
138,5PwMJPlBn1g34J57Rcovjq,3
147,0PcqceIkVM1fRt1qFrO0OZ,1
161,2X02TG6UepcYliSX57BUFW,5
336,0QmX07sTOW2FlhvuR6F3Ft,4
306,7lFNHu6oD6madS0yBc7wYM,2
24,7p6c2Vz98CEISvTD0jx8iy,1
41,4tUj4tAytbUmnWrncduvIF,3
205,2ow5dvBzX8V9ZWArIOg97S,1
358,3nm6Smnzw1SdwmXibMNj42,3
295,40cJefem1iL0FU7b2evaoG,2
421,4lOFaJcRa4UnUShmYgazlZ,3
337,2Q5DQ2SiEMKymkuf5OmrJp,2
241,0h7X21pgDo1WnKrXejbSVX,3
438,7rC7EnxdAF7uKSNCozKitX,2
236,5DI9i9SAr5zjEojYWzHs6e,5
55,5FKPpfqodot28Ot9zriPz0,2
273,4UpntzfGKZThFJmercJlxK,1
199,1a5qMfsiOl6Je05ruPvyFG,1
425,7indhC6bO0ZcI9OtcHbvG2,3
261,5VIhdsS9fzHCvCFMpYoSNT,3
67,3gD3rN6J2R67cYjvmj9TwI,5
258,6Ha8RrikUgJlIxPQD2neLv,4
464,5aSHGFc1xHgvXv5suS68Yz,3
443,0LtgyHPRHO4EskTh1nRZIk,4
284,54KaE8Tw0uDqdN7PJTzXt3,2
48,3nm6Smnzw1SdwmXibMNj42,2
283,0gRPwoxrTYiQZ2ZSkorsK4,1
297,7nNRmrdKqz5aojj24th6GZ,1
358,5K41zZAxXUy1mmuV0yMfWr,1
266,758o7WuqNgH5mDm1ij2DjJ,2
34,6JUM8FlgKqUttOlOu7HRlH,4
301,7qB7CbtorNKjawiESigxqB,3
10,3ayOsfAAjq12tSRQpwKauh,4
353,4cQRvsVuriHKnR6XwOx7lx,2
1,5LfVvGJbjRTnSNbwRnDPgS,5
424,5vOXhiufofEIbGMJiRUbfa,4
373,6RHFoZBRWfL8XFiAwtlqsi,4
441,0ufSlzcHaTTTdcVsbT4VDB,1
24,5WJjto5Sh249N2YaOGOzcG,5
25,1OpSpQy5062z1uyKg0v4NI,2
131,1ajaH5MdDx0doLXyhPE1kq,5
220,7D9kFv2vGaXdFvnOKkGhRr,4
275,7k50aCEr6SjhGa4cv7QbhG,1
208,1uWF2knwXbtCg5lUMiGLIQ,5
298,23JF8Xli5ZzZXbap3bC1DJ,4
20,3swUVmPCJmAqSU2uivPgKX,2
240,2uz1C9PxALsRv6hoZWQlmQ,4
471,2L0rpg75yLT4mIp3972JQk,4
298,6y5bEq9Voqd9ZaZyOKAP1M,3
71,5LcnGQB2HzsatqyIWnaY67,5
264,6MtB7HHPq1pgefAhB7MLHV,5
322,2PCEQ8mGr53XCnN6SaR1X6,4
74,7HDgWjr2JtX3rtTHrctbXX,3
13,7bEJIHQGn1HCzHCGoJErOP,2
126,0Y2URp8ZtzaqItxBwzl4x1,3
415,2px996D3gk4Ka8kTrBs0UD,3
185,578anNNTJXxkvi8rTXVS94,5
478,2nO3QndidDEQKZrzBMmLTa,5
309,3WJsTnjTh6NRn74P5ODTBi,4
251,6q2T5xXao6mTS6LLE88L84,3
145,3XDhfkI4ZGgg7NptXHfPjT,3
273,6m9t8ZxQuIMEfNpyRp6j5S,1
281,3hByp6YtucyCkH9rbhqiea,3
239,5XLdYSWISCm0LkyzKYQxVb,5
174,5wg8p1W1c8nwc6m5CC7CeQ,5
231,10pRUvRQx8YHapMkErAKhU,4
338,1M7OhjTjO7BzsFw50XyRjJ,5
471,63jKkc0NZd7TmEg7W1gvSb,4
382,2jdVypJsBZRJu20Db3QK6F,2
482,5SiK4L0rCoEvbWh05mr7r9,4
450,5rX59LOu7UTVscQmXNcZts,2
243,0DF1HxmUidvNYMqVodInyX,5
202,2mlSzgBSVYBRuqLYhjAHlE,1
498,0CEHH8ktLmzHVQS4nLWRm4,1
231,306Xu59aeLR3u9sZQ9rJMJ,4
187,5R0ItMLu5BTvH1QLCruv3W,4
492,0XSGwlYSzItYJuKwLzCiJs,2
236,4T8YAP96deNdAFla1QDG2z,3
171,2Bjjw98BoUbliVSvjOdHPJ,5
215,42PkdA4qr0nJqelov5HVBG,1
420,0DZ0FypLgdtzoT8WkAZk27,4
295,2Iug3QdXhcuRFmRxjRAsTI,3
292,4BwHrOpCUXLGp6ATzpdUhg,1
307,4fsPuBEKvVoC1PlMXPMgFj,3
40,11pZFDOOEY7iHFa7Xx6EZr,4
173,4sXbIjGMH398ty7ZeyNuwW,4
57,27Dr3LbQYS4QKp5q6E89Fb,2
80,0MBPtTZO1SohK1JjoNh2nP,5
113,2yPbqqViUIT2YkwHAG2ibI,2
408,4udm9xBWPej9Je47BMwvBJ,3
178,4BAATJJ4eotZ39hWncEZo1,4
495,0GFlaK0Czy455cd46zEqYb,1
153,6Lra8G7kkBD7QtZjtNjDdq,4
476,1M7OhjTjO7BzsFw50XyRjJ,4
229,2Q5DQ2SiEMKymkuf5OmrJp,3
93,2pRywDJNG7enpp5OAo3QXs,2
258,3J942Xii1ZkqcMFykykfhO,1
433,0gRPwoxrTYiQZ2ZSkorsK4,1
131,6AeKtket3fPKcpcjGqsp1x,4
454,6jOwNt5yQHf5YdUHaOPk0K,1
454,2rtyOIpq7AFOMCWmiHLjDK,1
118,1hrKbxoiLPbJUxgWsks4uw,2
251,74CI2uoqAeExmawvUXo6Ic,4
41,2Ty4Qd2EPeWPMa3UNsLQRL,5
48,1CWhzRWqyhXxphngsUzd2r,4
82,0QbdWdlUVbGUy8y7LxlhBl,3
426,2UZcRkdBbBVYsiSs2VQrfj,3
317,73z6URgqonf2Hk1O3tRueu,5
117,6XIS9BzCp43mYAJhPxfixK,4
112,5HvTihxciEqHW7k5lN6Eid,1
305,42Yajhzi7i8E0UPdZPGmQM,1
153,3XS9BzpsYg7dSiDvTnijks,2
242,1HveEnF0gAitNrQNNmrR1E,4
87,18nFpdu305olRBzjj4BgG7,3
130,1vJIcCLGLCkYdYVvXiqciR,5
350,7rWtWwvNreDU6J4MsaquqN,4
6,5juZoQGAUcY4eNFzQdJt4G,1
33,5B4EkYx9MNlU2PMGb4aGts,5
317,2OEjx5VoKBxvMs4TFBXHut,5
400,5Wd0wSaIXaLDTH1OOTlDh3,3
416,5WLYV3inNknOe7hLxkEufO,1
214,2fupSGnVDp0DouYNmHYJFQ,3
440,5wg8p1W1c8nwc6m5CC7CeQ,2
59,1hrKbxoiLPbJUxgWsks4uw,3
22,7Mz6YkygPm5ghlbDQzSMQs,5
446,2TLIcgrXvtGpzi5HIC9Ppo,1
245,6QZ9GtSiRw2sB51lkTQ21D,3
246,1O9Dmo2oiDrUOLlFA86PX3,2
186,5uvImkx07rYMaGdA7RnfcQ,5
221,6Z5aDj6xkaa7Iuc80ZGHwH,2
129,5swAlbCygApOLhgpcTGNNr,1
366,1pnTmxdr0AGnNgnLIrcnJO,5
70,71kTUJPp9DeLM2VGzI4FIB,2
278,68MJAzaNrZfSbApxDftP3k,4
242,0tug4zI3IWu8S3rp8BQnBb,5
470,0i0bA87e0OMwizHPw8Q1HN,5
63,2EO9JV35FSXoHEMFpkA9U0,1
347,4v9MBN03dsV0JBe3Q4EeP9,2
365,76LneqaJaaN9jfdW14g5jR,4
329,7iR1uF97BcDC8quHJmVvT3,4
255,1Tu3YbQkZIi75kghMzKnph,1
233,7IvkXL3cjQtNylpZ0oyZFp,1
337,0Ox6KotYCwj8YkcJwQNipY,3
149,6I8ZSrkFZaAOC2alghAiCO,4
411,4NMyh4nllmJeNomdrdKSql,1
181,5H7N8cgyR0GlYEGqXt1HAT,5
171,3mTPoHT3lqNune4ZjMmfTu,1
110,4A5cgFkEST5lnth6saXy2m,2
78,0pfGSeWmQiR7H4Eq1ZBdUd,4
147,0yo7ci3nzVrNVbSkprdH80,2
367,5R1dR7AVqq4L6k8G93jClY,4
98,69XHUOcsWbhl1fD6NqGx0J,2
127,6hVjZKaHKhxPubImO7tI5K,1
386,2w53FSdIGCe9xjNXudGU2Y,2
295,1VY8VGMXKFYDMF5N9yRNRE,1
343,5CtzqkgLEHFTDDMvXzi6l6,1
63,3KKHOIysB5mQ9uNeFg2RqJ,4
376,2d4laDYF9tHCtzlG1pyLHF,4
425,4JPZFRwjbst8fwHOWrsZnh,4
67,1fiUgI0od5M5YnY2z8ObrQ,3
172,5n1pHYAL4KD6frng1Xgl4e,5
25,6x4vU7W6SakdUcZWY9YPGi,2
138,7p6c2Vz98CEISvTD0jx8iy,5
101,7qyXLUtEAjSLLn0RFjKtHn,2
223,3quLix9sJY2Qfr5fGHnuCv,1
9,3iOZGVjt0dFsptro0RbP2N,2
443,0R8YmODrPmMNLAJnRuR0Pq,5
169,06zDi86PbzGeL4io1hiMar,3
336,4QrN6FrxDOztktGSI2ukfM,5
176,09tHco2Nl5Mu9yeeDi1pSU,4
114,6q4R5dlaQgmfTuLnaPFRVI,2
193,0ZRQcd8leQ7CFrryUiJdm0,2
275,4ESi4HDqot0m1EnE46mjgi,2
76,2LkQY4OO92ylUlZ3VyGvX2,5
111,5EALUejep2miOCRfrpFZF9,2
467,3fA0HeW6ghE7Mwlys4JowN,5
26,2z58poqbOhJPQjWjD9RBF8,5
353,0HRoIfsSmbDmjy64KoYSny,4
49,7sdu5SmyCUAGHbo9XzljzH,3
355,5q55DumGOe8V6vjzZhxSRu,4
493,5jfBHZ58owdlsodcNVhpnT,1
42,67dxr2Ty1GsF0tcETCGcjm,4
427,1AN9aMF1MJg5dewtKw7kg9,5
318,4xzI5HB2z0kGDJP4CIES6J,5
197,3Ko0ZvOxe4Thkso3a5LoQn,1
393,6FuoJXGIqFKj99VvN3Lbxw,5
326,2Iug3QdXhcuRFmRxjRAsTI,5
236,3vNP8NqIbUozgG6CP7Oc1t,5
43,4qu0SIMthO7qTamDhyWsxP,1
47,23B8DLMqidYKziDCOEzdlf,3
463,3aHCxBggvUbPBNnYw3dJ95,1
394,1iKEKN9aRw5V7xZb29S2ou,5
214,0oE43jxOV1jQD06KUwr6sk,2
112,3Z2C7jXMICkt0vkbU8PFZI,1
484,4S5PJoUvfVh1o9VWd26QyR,5
319,1zGUGE7cBHwK6hnfJy6MSZ,2
62,3J942Xii1ZkqcMFykykfhO,2
250,2NWh6n2EW14zTLXXAoZivn,3
445,7qTjlRierxmSVcdKDVAgya,3
487,02kJzBz3N0tyzKykeGSWHw,1
207,66hnmDv6dQNCKbFSplrFi9,3
309,76z8EVRFAmLjExn3VVUqUe,1
62,0hESa1eq8DYJUMna0fj2ar,3
181,3Fumy8MgBZqYmwvPgEW08B,4
332,0TNWbnIJ4AZq8JaTWqYzj3,4
473,637ySt5xEg3dhqG5eMfigX,1
23,5FfrnvFMX1ZvaKRi6UWDCs,1
500,6Y9t326MmLih6lteTYGlOJ,5
98,3mTPoHT3lqNune4ZjMmfTu,1
77,3LogJ1ZR9uZACQ4cxXGccv,1
120,3FEvQTCdqfuVWvOTIJuZLw,1
326,7I6EuMavm4Fv3L9iYVs9B6,2
492,6dfhq6xdz1zxTqtD0aE0ZE,1
397,3iknoik9xOg5pcOC9tQGUQ,5
238,5xZmxEsa0XqdxkEMj5obdw,1
358,0Q8Ou2p0hYm2etkbKEcAcT,2
311,6TpvrvaedAej2aCK76uaC6,5
433,3PGdSGkVQrQA3CAc3M5BiQ,5
496,4SiDMuLFz4M1k0qtDa8Gax,2
324,23PPS6mk4fa1z1pJ5JCxoi,2
25,2uz1C9PxALsRv6hoZWQlmQ,3
73,5hGZUtvwol9qoWWAYhmGUa,5
113,5ZGpTHyeHPUdspgGRS7f5t,3
170,47ewo6CXf4SvQ3dOGLtto9,1
499,4kvq5tRFAK43xh9ZRe3zSr,4
25,0T6RjvbctbEWNRu4WFaW9o,5
29,0Jdq1sai80Nk3op4xu7ms5,2
388,3MNwlEGGbgADABVOUFQMHy,5
31,4E4mVeoD2iiMxMJcI3Yse2,2
69,3aHCxBggvUbPBNnYw3dJ95,2
225,4CA9Wkci7GabciMhc8UTRv,3
65,1i93n4Lhql8dUvi6Q4e6xi,5
285,4SiDMuLFz4M1k0qtDa8Gax,3
210,3KZzt8aPOiQk2R7h3xjZ8m,4
56,2rUJQxO4fYs9MTiDmICphI,1
189,4eq0gCuSIpeF3yoY51H3QN,2
443,3SKnmWu9aJYDLq83nG7MMs,2
160,23u6b1ul6tHC2dxQ4YugBX,2
406,78phE2qIkJ6LFRSysv2T0o,2
203,0DlBLYnaaz6UskRcSHtnCH,2
271,72aLqAMfVjjxeiHrJjWbdG,3
189,79EuWEAkhP53UsNiaJ9rhf,3
415,6bolfjXj78EIQRB48C6QTc,1
138,1AaxJQ6eF4KzijNuKjtVNy,4
246,7653i8FfDFfpqU8ArZRUTl,3
265,0ClJBE6g0tSHS5TgFSXhyf,2
388,1IqgHGCW7HpnZN2nd7Dwjj,5
52,1caCExdEZZ75bcYvdMy4Nz,4
194,00lBpPRbvBuQhXLyFfuLuH,3
366,6fxqAKvgd8ZjiWDkIFF0xe,1
54,3iCZsYxX39Pm3DBIbRiXTD,4
217,6RHFoZBRWfL8XFiAwtlqsi,5
395,7obVAOc2QNAugL8kd0IRnp,3
56,739v9Lf7NdFkyrG0e6Pgs0,3
266,32WUp5sNGWkDZepmJ0pr6g,5
235,12j4QI9QjM8yoTkrU2SAkz,3
320,1DNUXVB1QSiSZMl1GkWMyc,1
403,7sdu5SmyCUAGHbo9XzljzH,5
382,5DVPqLBi3PMccaIV79YzXx,4
245,1eMY4IzqjsS34KREp14pPA,1
413,1na7GsmCuLBT5WuKpBXGbg,5
131,4qBqcG6e6nxuHsNByMp7Aa,4
430,50BcDWfSoT1Ir3hSlBkFIZ,3
277,7694DjJA0ttaIkkdoMRmVE,4
15,4XKbbm14qkwB4Cax9dKAwN,1
54,47JcmXd92JZijbAgEgY2z5,5
203,2yPbqqViUIT2YkwHAG2ibI,2
192,7xOzS9Jd0YICAqxth9y9O6,5
61,1PjByOaG69FDFbcsB9rFjs,2
10,3FlaBR1kqX2JtZcVLkB4cy,3
350,76mgh6DIo0um8g237IXMDO,2
7,5NfQWJfzRSHM76bwqELN6K,2
474,53dalfjHJdJZnmWbJbSHXk,2
31,5TpO1neSYKKgiBbGAxz4Oi,1
174,1UEV360TTJY1gAK8YxG5il,1
220,78mR7WybOXkW7B5tZXHEOr,3
378,5RrRg6vgOY72sr8B2MZogO,5
444,41CJyUvEzPHP8FqNaJ6dbB,5
409,0QmX07sTOW2FlhvuR6F3Ft,2
334,5Y5lXSWswWFZFooSreztLi,5
42,407VLgbQByZChwznkafVe0,5
350,78WZv821g0K0e3qBiOWb8c,1
439,3UgIGHJ0nVscPVzv01zz1c,2
397,6UGjgiAGSNJG4IpVy87Krc,1
9,5lpBcApJaDMCDtQIzL9EA1,2
16,0XPGjS5kxsINcT34WIgJev,1
329,5erDL461h2mRzPUE08cCos,1
397,1lQUgdzE82a3HwluEfp9ar,5
29,407VLgbQByZChwznkafVe0,2
217,6LYKje4mH8ttSXlUCo6pLn,1
79,5Y5lXSWswWFZFooSreztLi,3
309,035c8QoR1eEQOhJe2osTXw,1
491,36KMyrokjWsyG9X0PByGvQ,3
111,197V6axnCMv05Oz7BgIOdf,4
39,2zns9yJ2cefpmQCCGWhqw0,4
334,4DZ5LaF8dWZxXKJDHpGqGW,3
78,6UvE8ycUVEE705wEuYX9WL,1
295,2Uav7XmwEYmjDwA4d6tf6L,2
473,13gwNRnm45dZPPmTF0DkZD,2
362,1AW5e0GFoC90vqPMYHYET4,5
472,1r9d2D62cF4yRGZhk11jYz,4
448,66G3bM5rVRASI1trqxmaCz,1
357,5TylQPFunhJLqT869nfszZ,3
373,18nFpdu305olRBzjj4BgG7,1
320,7jBSc8GXguvwv1lOziYSQV,3
478,6c6jZTcyv2JkYNxxuSLL51,3
154,6xP7F8bJeZf3rKreKvYMzb,1
365,45J8WRWDVKbuuGZKQgVFzc,4
229,6gLsSou6eMDPmTTQtPIZ5K,4
183,7JV62JwLxZwFi2FllExaRW,2
381,4aARifCK0ZRdFHGjzFb25L,2
249,4VMfWwjNd8dR5cm9FmYmfm,5
364,7IzdGxMnvKHqR1jDXNzqIU,2
162,6TpvrvaedAej2aCK76uaC6,4
500,2PKqHa9bIn8P6xQi9NyPw3,4
231,2HYkaR0PVad1a28bFwp9To,5
204,25cbGvaSW8E67tFAg63opZ,3
370,0aLPUfLekv2A6ryjz3LEti,1
250,0XPGjS5kxsINcT34WIgJev,2
72,7653i8FfDFfpqU8ArZRUTl,2
52,64mnKeiVwiKLc01TxPCUo2,2
435,6AoahPbayoYdTZjgUEAwEL,1
347,3PGnrWOS4KXqnOeCqQv1Aa,1
138,2PCEQ8mGr53XCnN6SaR1X6,5
34,4QwHAHQefRWy1EhR09zQB0,2
310,7qt466wfviXnWfbOOpb0ez,2
449,1m1XkQZ2WRsP6HM6WYSXK6,1
447,2WATrpIPvtgmByc8MrIuHs,3
337,5cbJBXVUunqOmxfLZjvOMJ,3
439,4hZ55kmzvjqWRDnAT4Qs4p,4
21,0x5JxfLdvK6Ygm4SmevnG0,4
13,0DBWvdyXVYfuG0kTRs9rXR,5
445,6TEqMOhqZ6xXBwTSV149WZ,4
173,4SITHZozTxvCwbZ8v3de9K,2
139,3hgUMg8SXCJghxpbORa1jv,1
472,1JCJM8PNAy18IITnjVyrDc,2
390,43imKmQucnpMoB9gGsRnlU,2
203,5iL1GJgTe5cojEEbren1tt,2
52,6XhLFGyhrhyduINrIOAq2T,4
275,4FKkikaNyqEtUbRRgTogTp,5
